App_name,Release_year,Recommend,Malo,Neutral,Positivo
Contagion,2013,1,0,1,0
Contagion,2013,0,0,1,0
Contagion,2013,1,0,0,1
Contagion,2013,1,0,1,0
Contagion,2013,1,0,0,1
Contagion,2013,1,0,1,0
Contagion,2013,1,0,1,0
Contagion,2013,1,0,1,0
Contagion,2013,1,0,1,0
Contagion,2013,1,0,0,1
Contagion,2013,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,0,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,0,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,0,1,0,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,0,1,0,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,0,1
BattleBlock Theater®,2014,1,0,1,0
BattleBlock Theater®,2014,1,0,1,0
Might & Magic X - Legacy,2014,1,0,1,0
Might & Magic X - Legacy,2014,0,0,1,0
Might & Magic X - Legacy,2014,1,0,0,1
Skyward Collapse,2013,1,0,1,0
Bionic Dues,2013,1,0,1,0
Bionic Dues,2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,1,0,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,0,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,1,0,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,1,0,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,0,0,1,0
"Papers, Please",2013,0,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,0,1
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,1,0
"Papers, Please",2013,1,0,0,1
Hammerwatch,2013,0,1,0,0
Hammerwatch,2013,1,0,1,0
Hammerwatch,2013,1,0,1,0
Hammerwatch,2013,1,0,1,0
Hammerwatch,2013,1,0,1,0
Hammerwatch,2013,1,0,0,1
Hammerwatch,2013,1,0,0,1
Hammerwatch,2013,1,0,0,1
Hammerwatch,2013,1,0,1,0
Hammerwatch,2013,1,0,0,1
Hammerwatch,2013,1,0,0,1
Hammerwatch,2013,1,0,1,0
FINAL FANTASY III,2014,1,0,1,0
FINAL FANTASY III,2014,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,1,0,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,1,0,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,0,0,1,0
Dying Light,2015,1,1,0,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,0,1
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Dying Light,2015,1,0,1,0
Thief,2014,1,0,1,0
Thief,2014,0,0,1,0
Thief,2014,1,0,1,0
Thief,2014,0,1,0,0
Thief,2014,1,0,0,1
Thief,2014,1,0,1,0
Thief,2014,0,1,0,0
Thief,2014,1,1,0,0
Thief,2014,0,0,1,0
Thief,2014,1,0,1,0
Thief,2014,1,0,1,0
Thief,2014,1,0,0,1
Thief,2014,1,0,1,0
Thief,2014,1,0,1,0
Thief,2014,0,0,1,0
Thief,2014,0,1,0,0
Thief,2014,1,0,0,1
Thief,2014,1,0,1,0
Thief,2014,1,0,1,0
Thief,2014,1,0,1,0
Thief,2014,1,0,1,0
Thief,2014,0,0,1,0
Thief,2014,0,0,1,0
Amnesia: A Machine for Pigs,2013,1,0,1,0
Amnesia: A Machine for Pigs,2013,0,0,1,0
Amnesia: A Machine for Pigs,2013,1,0,1,0
Amnesia: A Machine for Pigs,2013,1,0,1,0
Amnesia: A Machine for Pigs,2013,0,0,1,0
Amnesia: A Machine for Pigs,2013,0,0,1,0
Amnesia: A Machine for Pigs,2013,1,0,0,1
Amnesia: A Machine for Pigs,2013,1,0,1,0
Amnesia: A Machine for Pigs,2013,0,0,1,0
Castlevania: Lords of Shadow 2,2014,1,0,1,0
Castlevania: Lords of Shadow 2,2014,1,0,1,0
Castlevania: Lords of Shadow 2,2014,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,0,0,1,0
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,0,1,0,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,0,0,0,1
Soldier Front 2,2013,1,0,1,0
Soldier Front 2,2013,1,0,1,0
Hate Plus,2013,1,1,0,0
PAC-MAN™ and the Ghostly Adventures,2013,1,1,0,0
PAC-MAN™ and the Ghostly Adventures,2013,1,0,1,0
Bleed,2013,1,0,1,0
Bleed,2013,1,0,0,1
Bleed,2013,1,0,1,0
Bleed,2013,1,1,0,0
Bleed,2013,1,0,1,0
Bleed,2013,1,0,1,0
Bleed,2013,1,0,1,0
Bleed,2013,1,0,1,0
Bleed,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,1,0,0
Game Dev Tycoon,2013,0,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,1,0,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,1,0,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,1,0,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,1,0,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,1,0
Game Dev Tycoon,2013,1,0,0,1
Dead State: Reanimated,2014,1,0,1,0
Dead State: Reanimated,2014,1,0,1,0
Dead State: Reanimated,2014,1,0,1,0
MotoGP™13,2013,1,0,0,1
Wanderlust Adventures,2015,1,0,1,0
Wasteland 2: Director's Cut,2014,1,0,0,1
Wasteland 2: Director's Cut,2014,1,0,1,0
Wasteland 2: Director's Cut,2014,0,0,1,0
Wasteland 2: Director's Cut,2014,1,0,1,0
Wasteland 2: Director's Cut,2014,1,0,0,1
Wasteland 2: Director's Cut,2014,1,0,1,0
Half Minute Hero: The Second Coming,2014,1,0,1,0
Half Minute Hero: The Second Coming,2014,1,0,0,1
Contraption Maker,2014,1,0,0,1
Contraption Maker,2014,1,0,1,0
Contraption Maker,2014,1,0,1,0
Sherlock Holmes: Crimes and Punishments,2014,1,0,1,0
Sherlock Holmes: Crimes and Punishments,2014,0,0,1,0
Ittle Dew,2013,1,0,1,0
Ittle Dew,2013,1,0,1,0
CastleStorm,2013,1,0,1,0
State of Decay,2013,0,1,0,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,0,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,0,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,0,1,0,0
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,0,1,0,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,0,1
State of Decay,2013,1,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,0,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,0,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,0,0,1,0
The Crew™,2014,1,0,1,0
The Crew™,2014,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,1,0,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,0,1
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Rogue Legacy,2013,1,0,1,0
Guncraft,2013,1,0,1,0
Guncraft,2013,0,0,1,0
Guncraft,2013,1,0,1,0
Guncraft,2013,1,0,1,0
Guncraft,2013,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,0,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,1,0,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,0,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,0,1,0,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,1,0,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,0,1,0,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,1,0,0
Middle-earth™: Shadow of Mordor™,2014,0,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,0,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
Middle-earth™: Shadow of Mordor™,2014,1,0,0,1
Middle-earth™: Shadow of Mordor™,2014,1,0,1,0
